Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
95283,COMERCIAL,JARA,Y,,,
95284,77.776.827-1,TANFOGLIO,CHILE,SPA,2025-07-24,
95285,78.090.817-3,CONSTRUCTORA,JP,SPA,2025-07-24,
95286,77.776.845-K,2025-07-24,,,,
95287,78.090.934-K,PAMPANOR,SPA,2025-07-24,,
95288,78.092.173-0,AMBIENTALES,RIO,2025-07-24,,
95289,77.776.911-1,WHENUA,S.A.,2025-07-24,,
95290,78.092.303-2,ENRIQUE,SILVA,2025-07-24,,
95291,78.093.258-9,2025-07-24,,,,
95292,78.094.026-3,MAJOES,SPA,2025-07-24,,
95293,77.776.987-1,2025-07-24,,,,
MONTAJES,ALFA,SPA,,,,
