Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,,,
71180,CONSTRUCCIÓN,Y,MONTAJE,SILVA,&,TORRES,
TRANSPORTES,Y,COMERCIALIZADORA,FONT,DE,,,
71181,77.337.413-9,2025-07-24,,,,,
LA,VALL,SPA,,,,,
71182,77.926.475-0,WESTMED,LIMITADA,2025-07-24,,,
71183,77.327.034-1,TERRAZAS,VIDRIADAS,FULGLASS,CHILE,SPA,2025-07-24
71184,76.347.900-5,AZ3,LTDA.,2025-07-24,,,
71185,76.905.934-2,VIDRIERÍA,RYM,SPA,2025-07-24,,
71186,77.629.391-1,MANTYR,SPA,2025-07-24,,,
71187,77.426.221-0,PRODUCTORA,AUDIOVISUAL,AVANT,SPA,2025-07-24,
71188,76.911.372-K,LAS,TRES,MARIAS,SPA,2025-07-24,
71189,76.905.983-0,MÓVIL,MORALES,SPA,2025-07-24,,
FERRETERIA,Y,OBRAS,MENORES,SOLEDAD,DEL,,
71190,77.629.782-8,2025-07-24,,,,,
CARMEN,HUMIRE,LUQUE,E.I.R.L.,,,,
71191,77.445.034-3,NAVARRO,&,VARGAS,SPA,2025-07-24,
