Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.025.291-1,SOCIEDAD,V&V,SPA,2025-07-24,,
77428,77.829.577-6,COCOAPP,SOLUTIONS,SPA,2025-07-24,
77429,77.108.609-8,FEDIALUM,SPA,2025-07-24,,
77430,77.651.250-8,Viña,Casa,Marin,Ltda.,2025-07-24
77431,77.649.625-1,MOG,SPA,2025-07-24,,
77432,77.729.799-6,ESPACIO,CRECER,SPA,2025-07-24,
77433,77.651.807-7,ASESORIAS,EVELYN,SOLEDAD,2025-07-24,
BRIONES,COLLAO,E.I.R.L.,,,,
"INGENIERIA,",SOPORTE,Y,,,,
77434,77.025.316-0,2025-07-24,,,,
CADENA,DE,SUMINISTRO,SPA,,,
77435,77.680.049-K,VIBRA,PRODUCCIONES,SPA,2025-07-24,
77436,77.830.068-0,MANDALOR,SPA,2025-07-24,,
SUMO,ARQUITECTURA,Y,,,,
77437,77.652.190-6,2025-07-24,,,,
77438,76.654.196-8,2025-07-24,,,,
