Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
SOC,DE,TRANSPORTES,,,,
78.834.280-2,MERMOUD,Y,ALDEA,Y,CIA,2025-07-24
EQUIPOS,E,INSUMOS,,,,
MEDICOS,Y,DE,,,,
98269,77.899.260-4,2025-07-24,,,,
LABORATORIO,NEW,PATH,,,,
98270,78.835.470-3,2025-07-24,,,,
INVERSIONES,PROLAB,LTDA,,,,
LA,MAGIA,DE,LA,IMPRESION,,
98271,77.899.378-3,2025-07-24,,,,
98272,77.899.624-3,KUMELKALEN,SPA,2025-07-24,,
98273,77.899.641-3,2025-07-24,,,,
CÁCERES,Y,MEIER,LIMITADA,,,
98274,77.899.921-8,COLIMA,SPA,2025-07-24,,
98275,77.899.991-9,ARBEIT,CLINICA,SPA,2025-07-24,
98276,77.900.203-9,2025-07-24,,,,
HIPER,LIFE,LIMITADA,,,,
98277,77.901.265-4,2025-07-24,,,,
98278,77.901.371-5,TRANSPORTE,FUTURO,SPA,2025-07-24,
