Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
79582,SERVICIOS,DE,INFORMÁTICA,,,
TRANSP.,DE,CARGA,POR,,,
79583,77.720.988-4,2025-07-24,,,,
79584,76.762.386-0,LUXURY,PRODUCCIONES,SPA,2025-07-24,
79585,77.821.614-0,PULIZIA,CHILLAN,SPA,2025-07-24,
79586,77.722.383-6,2025-07-24,,,,
WALLON,INGENIERÍA,Y,,,,
79587,77.764.644-3,2025-07-24,,,,
79588,77.773.777-5,2025-07-24,,,,
79589,77.722.385-2,TANATORIO,CUBILLOS,SPA,2025-07-24,
79590,80.909.400-6,RCL,Sudamericana,S.A.,2025-07-24,
INGETESLA,ELECTRCIDAD,Y,,,,
79591,77.183.095-1,REFRIGERACION,INDUSTRIAL,2025-07-24,,
79592,76.763.007-7,EKS,LUBRICANTES,SPA,2025-07-24,
