Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.588.065-3,CASTRO,ABURTO,2025-07-24,,,
19719,76.537.127-9,2025-07-24,,,,
Madecova,Ingenieria,&,,,,
19720,76.588.727-5,2025-07-24,,,,
19721,76.538.330-7,2025-07-24,,,,
DE,NEGOCIO,CHILE,S.A,,,
CREATIVOS,DISEÑO,Y,,,,
19722,76.538.654-3,2025-07-24,,,,
19723,76.588.852-2,2025-07-24,,,,
19724,76.540.697-8,RAYEN,MAWIZA,SPA,2025-07-24,
19725,76.562.241-7,2025-07-24,,,,
19726,25.520.521-8,2025-07-24,,,,
19727,76.562.293-K,Promarco,SpA,2025-07-24,,
Marketing,&,Eventos,,,,
19728,76.589.202-3,2025-07-24,,,,
