Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.043.579-K,JJLYMLLY,SPA,2025-07-24,,,
87633,78.143.287-3,BMC,SERVICIOS,SPA,2025-07-24,
87634,77.105.872-8,2025-07-24,,,,
87635,78.770.630-4,2025-07-24,,,,
SIGLO,XXI,S,A,,,
EQUIPOS,Y,PROTOTIPOS,,,,
87636,77.045.148-5,2025-07-24,,,,
PATRICIO,A,ARIAS,EIRL,,,
87637,77.649.814-9,EL,AZUL,SPA,2025-07-24,
87638,77.106.091-9,IOW,LABS,SPA,2025-07-24,
HS,SERVICIOS,DENTALES,,,,
87639,78.130.744-0,2025-07-24,,,,
87640,78.078.563-2,2025-07-24,,,,
OCTAVIO,MARÍN,E,HIJOS,,,
87641,77.649.825-4,EMPRESA,INDIVIDUAL,DE,2025-07-24,
INGENIERÍA,Y,SERVICIOS,,,,
87642,78.132.209-1,2025-07-24,,,,
DEL,LAGO,SPA,,,,
