Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
47743,CENTRO,DE,EVENTOS,S.,,
47744,76.430.899-9,2025-07-24,,,,
PC,SERVICE,LLANQUIHUE,,,,
47745,77.762.559-4,2025-07-24,,,,
47746,77.124.685-0,ELECOP,SPA,2025-07-24,,
47747,76.100.419-0,EMTIUO,SpA,2025-07-24,,
servicio,automotriz,v,y,z,,
47748,76.458.819-3,2025-07-24,,,,
47749,77.125.079-3,CONSTRUCCIONES,SAN,2025-07-24,,
GALO,BRITO,SOLAR,,,,
EMPRESA,INDIVIDUAL,DE,,,,
47750,52.003.747-0,2025-07-24,,,,
47751,76.100.460-3,2025-07-24,,,,
47752,17.642.328-5,2025-07-24,,,,
47753,77.764.059-3,2025-07-24,,,,
