Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.145.168-1,ELECTRICOS,Y,ENERGIA,2025-07-24,,
86628,78.135.468-6,CONSTRUCCIÓN,2025-07-24,,,
86629,78.058.415-7,GRAB&BITE,SPA,2025-07-24,,
86630,78.084.792-1,2025-07-24,,,,
86631,78.092.653-8,2025-07-24,,,,
86632,79.722.860-5,winkler,limitada,2025-07-24,,
86633,77.052.258-7,2025-07-24,,,,
GUTIERREZ,PEÑALILLO,E.,,,,
LOS,FILMES,DE,LA,,,
86634,79.763.190-6,2025-07-24,,,,
AGENCIA,CREATIVA,Y,,,,
86635,77.193.562-1,PRODUCTORA,2025-07-24,,,
AUDIOVISUAL,REKIA,SPA,,,,
86636,78.018.677-1,ISAPAS,SPA,2025-07-24,,
