Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
49217,termodinamica,ingenieria,y,,,
49218,77.808.840-1,MOBILINK,S.A,2025-07-24,,
49219,76.452.609-0,OBRAS,CIVILES,AIC,SPA,2025-07-24
49220,77.808.963-7,2025-07-24,,,,
49221,76.517.342-6,MORÖ,SPA,2025-07-24,,
49222,77.974.104-4,GASTRONOMICAS,2025-07-24,,,
49223,76.453.466-2,GADORPHARMA,SPA,2025-07-24,,
49224,76.739.394-6,CORRETAJES,2025-07-24,,,
49225,19.408.688-1,2025-07-24,,,,
49226,76.185.140-3,AUTOMOTRICES,CAMBIO,2025-07-24,,
Y,FUERA,LTDA,,,,
49227,76.453.517-0,SOC.,VERVAL,CIA,LTDA,2025-07-24
