Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
57619,SERVICIOS,INTEGRALES,3PLS,,,
57620,76.871.023-6,INNOVAMED,SPA,2025-07-24,,
57621,76.852.784-9,DIESEL,PLANET,SPA,2025-07-24,
INGENIERIA,E,INFORMATICA,,,,
57622,79.882.360-4,2025-07-24,,,,
INSTALACION,ELECTRICA,Y,,,,
57623,77.406.937-2,AIRE,ACONDICIONADO,COLD,2025-07-24,
57624,78.040.999-1,2025-07-24,,,,
57625,76.872.491-1,HDC,LATIN,AMERICA,SPA,2025-07-24
57626,77.077.395-4,CHILE,SHIPS,SERVICES,SPA,2025-07-24
57627,76.853.000-9,METALPRO,KOLOR,SPA,2025-07-24,
57628,78.041.826-5,DIPRO,MEDICAL,DEVICE,SPA,2025-07-24
COM,ARAYA,GUERRERO,Y,CIA,,
57629,76.828.240-4,2025-07-24,,,,
