Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
67215,COMERCIAL,LAS,,,,
67216,77.434.326-1,2025-07-24,,,,
67217,95.432.000-6,CLÍNICA,ANTOFAGASTA,2025-07-24,,
67218,76.771.280-4,Eventos,Paulina,Torres,2025-07-24,
67219,77.248.557-3,INVERSIONES,ULALA,SPA,2025-07-24,
Economixta,Consultores,E.,,,,
67220,76.494.588-3,2025-07-24,,,,
67221,77.163.111-8,2025-07-24,,,,
67222,77.134.009-1,DISTRIBUIDORA,VERA,2025-07-24,,
SPATE,ASOCIADOS,LTDA.,,,,
67223,77.151.793-5,2025-07-24,,,,
67224,96.357.000-7,2025-07-24,,,,
BERMANN,S,A,,,,
67225,77.232.785-4,Constructora,BMF,SpA,2025-07-24,
