Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
Y,CALDERERÍA,SPA,,,,
49837,76.475.721-1,Lineas,del,Camino,SPA,2025-07-24
49838,76.757.881-4,2025-07-24,,,,
49839,76.479.652-7,cibermania,e.i.r.l,2025-07-24,,
49840,65.192.004-3,CAPACITACIÓN,2025-07-24,,,
49841,76.195.833-K,RIVERA,EMPRESA,2025-07-24,,
49842,76.758.417-2,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
49843,76.441.825-5,ASESORÍAS,VIVIANA,2025-07-24,,
ALEJANDRA,TORO,HOR,,,,
49844,65.192.609-2,FUNDACION,TREWHELA´S,2025-07-24,,
