Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.851.968-4,ARTISTAS,PAMELA,2025-07-24,,,
GAETE,LEYTON,EIR,,,,
52099,76.587.329-0,Veinz,SpA,2025-07-24,,
52100,76.568.398-K,PROSESSO,SpA,2025-07-24,,
52101,76.649.866-3,2025-07-24,,,,
52102,76.004.245-5,2025-07-24,,,,
52103,76.852.085-2,2025-07-24,,,,
52104,78.032.287-K,2025-07-24,,,,
52105,76.569.093-5,PIXELBITS,SPA,2025-07-24,,
52106,76.618.874-5,KAPITALBOX,SPA,2025-07-24,,
ALPRISE,Banqueteria,y,,,,
52107,76.607.107-4,2025-07-24,,,,
52108,78.057.061-K,EXPORTADORA,PRECIOS,2025-07-24,,
