Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.656.601-4,JBL,COMERCIAL,E.I.R.L.,2025-07-24,,
53241,76.902.477-8,SERVIPRO,CHILE,SPA,2025-07-24,
53242,6.439.592-0,2025-07-24,,,,
53243,76.657.705-9,2025-07-24,,,,
SERVICIOS,SANHUEZA,Y,,,,
53244,76.902.688-6,2025-07-24,,,,
53245,76.635.942-6,ELECTRICO,E,2025-07-24,,
53246,76.593.109-6,FEDERSFFIELD,MOTORS,2025-07-24,,
AND,BIKES,LIMITADA,,,,
53247,76.617.653-4,constructora,menpo,spa,2025-07-24,
53248,76.902.726-2,RANCAGUA,SERVICIOS,2025-07-24,,
53249,76.637.460-3,spintechnologies,limitada,2025-07-24,,
COMERCIAL,LYON,FARR,,,,
53250,76.695.076-0,2025-07-24,,,,
