Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.593.849-8,NOVOA,Y,BRAVO,SPA,2025-07-24,
62957,76.986.726-0,SOLFLEX,SPA,2025-07-24,,
62958,76.992.589-9,ASESORIAS,Y,2025-07-24,,
"SISKLO,",ENERGIA,Y,,,,
62959,77.248.038-5,TELECOMUNICACIONES,2025-07-24,,,
62960,76.273.803-1,GEOCONSULTORES,2025-07-24,,,
62961,77.595.535-K,INTEGRALES,LA,2025-07-24,,
62962,77.069.974-6,PEYU,CHILE,SPA,2025-07-24,
62963,99.595.490-7,2025-07-24,,,,
62964,77.069.525-2,FRH-NORTE,SPA,2025-07-24,,
62965,76.522.813-1,METALNEX,SPA,2025-07-24,,
62966,76.006.366-5,BIOTECH,LIMITADA,2025-07-24,,
