Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.519.444-K,IMPRENTA,MAIBETH,2025-07-24,,,
19450,76.493.085-1,INCYS,SPA,2025-07-24,,
SOCIEDAD,JARDUA,Y,,,,
19451,76.519.658-2,2025-07-24,,,,
19452,20.362.304-6,2025-07-24,,,,
Constructora,ARCIST,E.I.R.,,,,
19453,76.521.159-K,2025-07-24,,,,
19454,76.493.219-6,2025-07-24,,,,
19455,76.535.682-2,CONGHELADOS,SPA,2025-07-24,,
19456,76.493.702-3,2025-07-24,,,,
DEL,MAULE,LIMITADA,,,,
19457,76.536.373-K,2025-07-24,,,,
19458,76.494.591-3,LUBRICENTROS,LOS,2025-07-24,,
VICTOR,HERNAN,GUERRA,,,,
19459,76.536.495-7,DUQUE,MAQUINARIAS,E.I.,2025-07-24,
