Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
105325,INVERSIONES,GATO,,,,,
105326,77.690.716-2,2025-07-24,,,,,
105327,77.691.397-9,COMERCIAL,JS,LIMITADA,2025-07-24,,
105328,77.691.451-7,GRUPO,LMR,SPA,2025-07-24,,
105329,77.692.324-9,2025-07-24,,,,,
105330,77.692.659-0,2025-07-24,,,,,
RODOLFO,SÁEZ,YÉVENES,,,,,
105331,77.692.686-8,DE,VINILOS,Y,VINOS,SPA,2025-07-24
105332,77.693.014-8,MANTENIMIENTO,2025-07-24,,,,
105333,77.693.178-0,2025-07-24,,,,,
105334,77.693.299-K,2025-07-24,,,,,
105335,77.693.396-1,2025-07-24,,,,,
