Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
TIERRA,DE,AFAL,,,,
76.263.141-5,CAPACITACIONES,Y,2025-07-24,,,
FAMILIARES,Y,AMIGOS,,,,
62721,72.625.000-6,2025-07-24,,,,
62722,77.067.497-2,INSTALACIONES,2025-07-24,,,
62723,96.609.650-0,ULTRAMED,SPA,2025-07-24,,
62724,76.515.636-K,CONSTRUCCION,Y,2025-07-24,,
SERVICIOS,MUÑOZ,SPA,,,,
62725,77.237.693-6,2025-07-24,,,,
62726,76.980.022-0,ESTRATEGIAS,2025-07-24,,,
CA-FER,DENTAL,HEALTH,,,,
62727,76.516.221-1,2025-07-24,,,,
62728,76.980.245-2,REFRIELECTRICA,SPA,2025-07-24,,
62729,96.611.930-6,JRI,Ingeniería,SA,2025-07-24,
62730,77.058.232-6,2025-07-24,,,,
