Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
64479,SOCIEDAD,COMERCIAL,,,,
64480,77.124.757-1,2025-07-24,,,,
64481,77.037.559-2,2025-07-24,,,,
64482,76.347.136-5,2025-07-24,,,,
MUÑOZ,ARCE,E.I.R.L.,,,,
64483,76.059.318-4,"JADDOUR,",INGENIERIA,E.I.,2025-07-24,
64484,77.074.777-5,2025-07-24,,,,
64485,77.147.109-9,TRANSPORTES,JR,SPA,2025-07-24,
64486,77.127.609-1,IDC,INDUSTRIAL,SPA,2025-07-24,
64487,77.314.747-7,PORVENIR,SPA,2025-07-24,,
64488,77.125.800-K,COMERCIALIZADORA,DE,2025-07-24,,
INSUMOS,MEDICOS,SPA,,,,
