Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.176.770-0,TRANSPORTES,NUEVA,2025-07-24,,,
HANGA,ROA,LIMITADA,,,,
101503,78.177.671-8,ORTESIC,SPA,2025-07-24,,
101504,78.179.095-8,2025-07-24,,,,
101505,78.179.472-4,INTRA,SPA,2025-07-24,,
101506,78.180.037-6,GRUPO,COREV,SPA,2025-07-24,
101507,78.181.043-6,RUMI,SPA,2025-07-24,,
101508,78.181.183-1,2025-07-24,,,,
101509,78.183.202-2,2025-07-24,,,,
101510,78.183.903-5,TECNOLOGICOS,METAL,2025-07-24,,
GARAGE,GLOBAL,SPA,,,,
101511,78.185.293-7,2025-07-24,,,,
101512,78.185.600-2,FLAMA,CHILE,S,A,2025-07-24
