Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
96.786.240-1,SCHREDER,CHILE,S,A,2025-07-24,
100705,96.799.250-K,CLARO,CHILE,SA,2025-07-24,
ENEL,DISTRIBUCION,CHILE,,,,
100706,96.800.570-7,2025-07-24,,,,
100707,96.811.860-9,FUGRO,INTERRA,S.A.,2025-07-24,
100708,96.812.800-0,SOCIEDAD,ANONIMA,2025-07-24,,
PENTA,VIDA,COMPANIA,DE,,,
100709,96.812.960-0,2025-07-24,,,,
SEGUROS,VIDA,S,A,,,
100710,96.813.520-1,CHILQUINTA,ENERGIA,S,A,2025-07-24
TRANSPORTES,LAUTARO,S,,,,
100711,96.826.050-2,2025-07-24,,,,
100712,96.827.370-1,COSEMAR,S,A,2025-07-24,
100713,96.827.630-1,PINTURAS,RELONCAVI,S.A.,2025-07-24,
EDICIONES,UNIVERSIT,DE,,,,
VALPSO,DE,LA,,,,
100714,96.832.590-6,2025-07-24,,,,
DE,VALPO,S,A,,,
