Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
BUEN,PRECIO,LIMITADA,,,,
87568,77.037.387-5,SOCIEDAD,IMAGINA,SPA,2025-07-24,
87569,78.126.195-5,360,SECURITY,SPA,2025-07-24,
87570,78.074.208-9,AURACAP,OTEC,SPA,2025-07-24,
87571,77.037.757-9,COMERCIAL,IVONNE,2025-07-24,,
LAFUENTE,CUEVAS,E.I.R.,,,,
87572,78.139.127-1,YESMAR,SOLUTIONS,SPA,2025-07-24,
DS,MONTAJES,Y,,,,
87573,78.126.224-2,2025-07-24,,,,
87574,78.074.322-0,COMUNICACIONES,2025-07-24,,,
87575,78.182.926-9,EVENTOS,JOB,ELIE,E.I.R.,2025-07-24
87576,78.106.702-4,2025-07-24,,,,
87577,78.074.858-3,DSM,SOLUCIONES,SPA,2025-07-24,
