Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
Productora,de,Publicidad,,,,
45421,76.338.496-9,2025-07-24,,,,
Green,Models,Ltd,,,,
45422,71.655.700-6,UNACH,2025-07-24,,,
45423,77.881.717-9,SEMG,SPA,2025-07-24,,
TRIUNFAL,CORREDORES,DE,,,,
45424,77.909.395-6,2025-07-24,,,,
45425,76.293.776-K,Espiral,Capacitacion,2025-07-24,,
45426,76.340.373-4,2025-07-24,,,,
TABITA,TAMARA,DUARTE,,,,
45427,76.312.617-K,VALENZUELA,VENTAS,Y,2025-07-24,
45428,76.351.478-1,2025-07-24,,,,
ASESORES,Y,CONCULTORES,,,,
45429,76.560.074-K,2025-07-24,,,,
EN,INFORMATICA,CIWIT,LTDA.,,,
45430,76.343.480-K,DIALISIS,MENDOZA,2025-07-24,,
