Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.951.269-K,REGALOS,CLICK,SPA,2025-07-24,,
54165,76.733.328-5,2025-07-24,,,,
54166,76.720.949-5,HEALTH,PLUS,SPA,2025-07-24,
54167,76.952.568-8,2025-07-24,,,,
54168,76.641.171-1,2025-07-24,,,,
CHAVEZ,Y,BANCALARI,,,,
54169,77.951.284-3,ABOGADOS,Y,2025-07-24,,
54170,20.375.511-2,2025-07-24,,,,
Eventos,Verónica,Soto,De,,,
54171,76.641.456-7,2025-07-24,,,,
VIVERO,Y,PAISAJISMO,,,,
54172,76.679.367-3,2025-07-24,,,,
54173,76.665.953-5,2025-07-24,,,,
54174,76.722.512-1,2025-07-24,,,,
DISTRIBUCION,Y,VENTAS,,,,
DE,PERIODICOS,",",,,,
