Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
72579,IBCHILE,GRUPO,,,,
72580,76.788.622-5,2025-07-24,,,,
72581,77.398.187-6,TYT,MOTORS,SPA,2025-07-24,
72582,77.437.632-1,CIAFFARONI,&,LEAL,SPA,2025-07-24
TURISMO,AMITY,TOURS,,,,
72583,77.977.530-5,2025-07-24,,,,
72584,77.533.658-7,EYMI,SPA,2025-07-24,,
CARISSIA,AGUAS,DEL,,,,
72585,77.402.063-2,2025-07-24,,,,
72586,77.534.141-6,CONSTELAC,SPA,2025-07-24,,
72587,77.502.702-9,2025-07-24,,,,
72588,76.414.462-7,2025-07-24,,,,
REDBIKER,S,LIMITADA,,,,
72589,77.514.523-4,2025-07-24,,,,
