Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
DR,ALEJANDRO,SCHILLING,Y,ODAS,LIMITADA,2025-07-24,
75132,COMERCIAL,V&S,SPA,2025-07-24,,,
75133,STAGE,FX,SPA,2025-07-24,,,
75134,PROYECTOS,HIDRÁULICOS,LIMITADA,2025-07-24,,,
75135,SOC,CERRO,CASTILLO,LTDA,2025-07-24,,
77.555.790-,SOC,DE,PROFESIONALES,Y,CONSULTORA,NUNEZ,DELGADO
75137,CONSULTORA,LIDERAPRO,SPA,2025-07-24,,,
75138,CONDE,DE,CASTELLAR,SERVICIOS,INTEGRALES,LIMITADA,2025-07-24
75139,SM,SOLUCIONES,SPA,2025-07-24,,,
75140,AGRORIEGO,Y,PERFORACIONES,MALLECO,SPA,2025-07-24,
75141,SOCIEDAD,DE,INVERSIONES,CONAY,SPA,2025-07-24,
75142,G2,EVENTOS,SPA,2025-07-24,,,
