Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.803.533-2,ELEVA,360,SPA,2025-07-24,,
76510,77.649.882-3,2025-07-24,,,,
HELLE,RAVEN,Y,ALAN,,,
76511,76.603.882-4,MARDONES,BELTRAN,E.I.,2025-07-24,
76512,77.618.122-6,BUSES,DEL,VALLE,SPA,2025-07-24
BLANCO,E,HIJOS,,,,
76513,77.702.074-9,2025-07-24,,,,
76514,77.803.665-7,2025-07-24,,,,
76515,78.150.762-8,2025-07-24,,,,
PODOLOGIA,LIA,BELEN,,,,
76516,77.575.795-7,2025-07-24,,,,
76517,77.685.958-3,VMU,INGENIERÍA,SPA,2025-07-24,
76518,77.803.683-5,SUBLIME,ESTAMPA,SPA,2025-07-24,
76519,77.087.937-K,Runakay,SPA,2025-07-24,,
76520,77.650.523-4,H2OTEC,SPA,2025-07-24,,
