Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.471.674-2,SERVICAMS,SPA,2025-07-24,,,
36396,76.495.317-7,2025-07-24,,,,
36397,77.432.704-5,TELECOMUNICACIONES,2025-07-24,,,
36398,77.432.749-5,DLS,SPA,2025-07-24,,
Serv.,Eventos,Patricia,,,,
36399,76.496.342-3,2025-07-24,,,,
36400,77.471.779-K,2025-07-24,,,,
36401,77.433.891-8,2025-07-24,,,,
36402,77.433.905-1,BIOCHIPPER+,SPA,2025-07-24,,
JEREZ,Y,BARRIOS,,,,
36403,77.472.936-4,2025-07-24,,,,
FIEBIG,Y,COMPANIA,,,,
36404,76.207.413-3,2025-07-24,,,,
CALC,SERVICIOS,DE,,,,
36405,77.434.505-1,2025-07-24,,,,
INGENIERÍA,Y,OTROS,SPA,,,
36406,76.207.894-5,The,Brain,Lab,S.p.A,2025-07-24
