Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.858.188-4,GABRIELA,REYES,2025-07-24,,,
95762,77.328.443-1,INCOVA,SPA,2025-07-24,,
95763,77.858.394-1,2025-07-24,,,,
95764,77.858.448-4,2025-07-24,,,,
LOS,MÍSTICOS,DEL,,,,
95765,77.858.991-5,2025-07-24,,,,
95766,77.328.488-1,METALMECANICA,SPA,2025-07-24,,
95767,77.859.014-K,2025-07-24,,,,
95768,79.649.060-8,2025-07-24,,,,
95769,77.859.643-1,2025-07-24,,,,
95770,77.860.067-6,MONSE,JEREZ,SPA,2025-07-24,
SOCIEDAD,COMERCIAL,Y,,,,
95771,77.860.214-8,DE,INVERSIONES,2025-07-24,,
PROVISER,CHILE,SPA,,,,
