Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.876.729-5,DIAYTA,SPA,2025-07-24,,,
80604,77.767.438-2,COMERCIALIZADORA,2025-07-24,,,
ROBLE,VIEJO,SPA,,,,
80605,77.797.831-4,ALFREDO,CASTILLO,Y,2025-07-24,
80606,77.876.782-1,2025-07-24,,,,
ALGO,MAS,QUE,PANCITO,,,
80607,77.768.445-0,2025-07-24,,,,
80608,77.810.466-0,2025-07-24,,,,
80609,77.768.615-1,2025-07-24,,,,
80610,77.957.052-5,2025-07-24,,,,
80611,77.810.837-2,RETAIL,URBANO,SPA,2025-07-24,
80612,77.862.291-2,2025-07-24,,,,
80613,76.795.088-8,2025-07-24,,,,
