Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
EQUIPOS,Y,ACCESORIOS,,,,
76.514.865-0,MUNVALL,Y,CIA.,2025-07-24,,
GRAFICAS,Y,MEDIOS,,,,
67674,77.453.632-9,2025-07-24,,,,
67675,77.280.457-1,2025-07-24,,,,
67676,77.792.643-8,TURÍSTICAS,JUAN,2025-07-24,,
CARLOS,GUTIERREZ,E.I.R.,,,,
67677,76.514.913-4,comercialidora,dimed,2025-07-24,,
67678,77.453.812-7,PROFESIONALES,CREAR,2025-07-24,,
67679,77.280.843-7,INNOVANDOTEC,SPA,2025-07-24,,
67680,96.885.780-0,BIOLAND,S,A,2025-07-24,
DEL,PINO,DEL,PINO,,,
67681,77.183.132-K,2025-07-24,,,,
67682,76.760.296-0,KVME,LIMITADA,2025-07-24,,
