Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
67746,COSMETICA,AGUADAL,,,,
67747,76.193.973-4,ANANSI,SPA,2025-07-24,,
67748,76.516.244-0,SEINVE.LTDA,2025-07-24,,,
67749,76.762.917-6,CONSULTORIAS,CON-,2025-07-24,,
CLAVE,GLOBAL,LIMITADA,,,,
67750,77.286.515-5,MARLUZVAL,SPA,2025-07-24,,
67751,77.267.606-9,EMPRESA,INDIVIDUAL,DE,2025-07-24,
SERVICIO,DE,COMIDA,,,,
67752,77.256.457-0,PREPARADA,2025-07-24,,,
67753,77.286.661-5,2025-07-24,,,,
CENTRO,DE,FORMACIÓN,,,,
67754,77.175.692-1,2025-07-24,,,,
67755,76.518.216-6,2025-07-24,,,,
67756,77.796.431-3,2025-07-24,,,,
