Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
76.473.475-0,IGMA,ANTOFAGASTA,SPA,2025-07-24,,
36286,77.407.844-4,TURISMO,HUANCA,LAB,2025-07-24,
36287,77.444.019-4,KDTEC,SPA,2025-07-24,,
36288,77.409.220-K,IDENTIFICATION,SYSTEMS,2025-07-24,,
SOCIEDAD,COMERCIAL,Y,,,,
36289,76.474.942-1,HOTELERA,CHAÑAR,2025-07-24,,
36290,76.475.342-9,EQUILIBRIUM,LTDA,2025-07-24,,
36291,77.409.566-7,SOLING,SPA,2025-07-24,,
36292,77.444.803-9,2025-07-24,,,,
36293,77.445.031-9,SOCIEDAD,DEL,VALLE,SPA,2025-07-24
36294,77.445.071-8,TOTAL,REPISAS,SPA,2025-07-24,
36295,77.445.088-2,LA,INTERNET,SPA,2025-07-24,
