Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
L&amp;V,SERVICIOS,DE,,,,
77.139.643-7,INGENIERÍA,Y,2025-07-24,,,
76855,78.165.615-1,RICARDO,ALCAMAN,2025-07-24,,
76856,76.618.435-9,2025-07-24,,,,
76857,77.660.578-6,2025-07-24,,,,
76858,76.620.652-2,ALKRO,SpA,2025-07-24,,
LA,CASA,DEL,,,,
76859,77.625.873-3,2025-07-24,,,,
76860,77.704.291-2,HP,INGENIERIA,LIMITADA,2025-07-24,
76861,77.816.614-3,2025-07-24,,,,
76862,77.591.167-0,2025-07-24,,,,
76863,77.626.251-K,LK,EVENTOS,SPA,2025-07-24,
ORGANISMO,TÉCNICO,DE,,,,
76864,77.661.896-9,2025-07-24,,,,
