Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.985.909-6,ENUVIS,KOLOR,SPA,2025-07-24,,
85756,78.204.777-9,2025-07-24,,,,
85757,78.094.613-K,INVERSIÓN,FUTURO,SPA,2025-07-24,
85758,78.015.216-8,SERVICIOS,GIMAC,SPA,2025-07-24,
CHILE,THE,COMPANY,,,,
85759,77.582.797-1,2025-07-24,,,,
PINEDA,ZAMBRANO,E.I.R.,,,,
85760,78.206.234-4,2025-07-24,,,,
85761,78.041.323-9,MATHPRO,SPA,2025-07-24,,
85762,78.209.000-3,AVANTEC,S,A,2025-07-24,
85763,78.042.277-7,MANDI,SPA,2025-07-24,,
85764,78.015.423-3,2025-07-24,,,,
85765,78.097.729-9,AXEN,PRO,SPA,2025-07-24,
