Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.593.992-3,REGULARÍZATE,SPA,2025-07-24,,,
37758,77.613.614-K,PRODUCCIONES,2025-07-24,,,
RS,SERVICIOS,Y,,,,
37759,77.594.325-4,2025-07-24,,,,
37760,77.595.321-7,2025-07-24,,,,
37761,76.700.645-4,ACRÔP,SPA,2025-07-24,,
37762,77.614.542-4,SERVICLAV,SPA,2025-07-24,,
37763,77.595.784-0,2025-07-24,,,,
37764,77.614.763-K,KOTEA,HIVA,SPA,2025-07-24,
37765,76.700.689-6,2025-07-24,,,,
37766,77.615.130-0,2025-07-24,,,,
37767,77.597.220-3,2025-07-24,,,,
37768,76.701.693-K,S&M,MEDICAS,SPA,2025-07-24,
