Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
50666,ECOSER,SERVICIOS,,,,
LA,MEZCLA,PERFECTA,,,,
50667,78.006.328-9,2025-07-24,,,,
50668,76.472.826-2,2025-07-24,,,,
50669,76.582.720-5,NOVA,Y,COMPANIA,2025-07-24,
Ana,María,Rosa,Almonte,,,
50670,76.215.858-2,Benett,Servicios,2025-07-24,,
50671,77.854.743-0,SYMCARPER,SPA,2025-07-24,,
50672,77.997.451-0,AIGILITY,SPA,2025-07-24,,
PROYECTOS,Y,ESTUDIOS,,,,
50673,76.547.581-3,2025-07-24,,,,
DE,INGENIERIA,LIMITADA,,,,
50674,76.567.166-3,2025-07-24,,,,
50675,77.855.660-K,ELECTRICA,Y,2025-07-24,,
