Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
83850,INGELECTRIC,ENERGIA,,,,
83851,77.479.802-1,2025-07-24,,,,
SERVICIOS,JEREMYS,SPA,,,,
83852,77.914.597-2,2025-07-24,,,,
DE,SEGURIDAD,Y,REDES,,,
83853,77.939.038-1,2025-07-24,,,,
83854,78.002.649-9,2025-07-24,,,,
83855,76.927.721-8,MUNDO,PAPELES,SPA,2025-07-24,
83856,77.915.067-4,CONSTRUCCION,2025-07-24,,,
INDUSTRIAL,NFR,SPA,,,,
83857,78.089.256-0,2025-07-24,,,,
83858,76.927.927-K,2025-07-24,,,,
83859,77.953.238-0,CAVIERES,CLIMA,SPA,2025-07-24,
83860,76.929.146-6,2025-07-24,,,,
INVERSIONES,C&R,SPA,,,,
