Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SONIA,TOLEDO,E.I.R.L.,,,,
TUTORING,SERVICIOS,DE,,,,
76866,77.626.541-1,2025-07-24,,,,
76867,78.165.676-3,2025-07-24,,,,
76868,77.662.061-0,INSUMOS,QUEENS,SPA,2025-07-24,
76869,77.818.432-K,2025-07-24,,,,
76870,77.629.638-4,2025-07-24,,,,
CENTRO,NACIONAL,DE,,,,
76871,77.714.460-K,CAPACITACION,KAORU,2025-07-24,,
VTL,LUZ,Y,,,,
76872,78.165.839-1,CONSTRUCCIÓN,2025-07-24,,,
76873,77.626.542-K,KORPUS,GLOBAL,SPA,2025-07-24,
76874,77.714.556-8,ALQUEZAR,SPA,2025-07-24,,
PLANTA,DE,HORMIGON,,,,
76875,77.662.705-4,2025-07-24,,,,
SANTA,ANA,LIMITADA,,,,
