Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.154.253-0,CONSULTORES,EN,2025-07-24,,,
64774,77.670.516-0,EG,SERVICIOS,SPA,2025-07-24,
64775,77.140.712-9,CLAUDIO,ARCE,CARO,E.I.,2025-07-24
64776,76.617.036-6,LH,INGENIERIA,SPA,2025-07-24,
64777,77.155.905-0,2025-07-24,,,,
64778,77.671.853-K,SECATUR,SPA,2025-07-24,,
64779,99.562.860-0,SPRINT,GLOBAL,S,A,2025-07-24
64780,77.323.802-2,2025-07-24,,,,
64781,76.618.462-6,2025-07-24,,,,
64782,76.068.646-8,2025-07-24,,,,
MARTINEZ,MILLON,E.I.R.,,,,
64783,77.048.126-0,2025-07-24,,,,
