Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.081.609-0,KOTAIX,SPA,2025-07-24,,,
106293,78.083.346-7,TT,PRINT,SPA,2025-07-24,
106294,78.084.354-3,2025-07-24,,,,
106295,78.085.185-6,INGENIERÍA,FELIPE,SOTO,2025-07-24,
106296,78.085.979-2,BEFOR,SPA,2025-07-24,,
106297,78.086.417-6,2025-07-24,,,,
106298,78.086.456-7,DRIPFLOW,SPA,2025-07-24,,
106299,78.086.486-9,INTEGRALES,ROKER,2025-07-24,,
106300,78.086.655-1,2025-07-24,,,,
106301,78.087.285-3,2025-07-24,,,,
106302,78.087.407-4,2025-07-24,,,,
