Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
105378,FERRETERIA,ECOMAT,,,,
105379,77.711.362-3,2025-07-24,,,,
CAMPOS,RIVERA,E.I.R.L.,,,,
PRODUCTORA,DE,LIBROS,,,,
105380,77.711.772-6,2025-07-24,,,,
PALABRA,EDITORIAL,SPA,,,,
105381,77.712.003-4,2025-07-24,,,,
YAÑEZ,PASTRANA,E.I.R.L.,,,,
105382,77.712.812-4,PROFESIONALES,2025-07-24,,,
105383,77.713.012-9,2025-07-24,,,,
105384,77.713.378-0,INVERSIONES,2025-07-24,,,
105385,77.713.465-5,GRUPO,MAVEZ,SPA,2025-07-24,
105386,77.713.622-4,2025-07-24,,,,
105387,77.713.634-8,SANTA,CRISTINA,SPA,2025-07-24,
105388,77.713.859-6,HAPEN,EVENTOS,SPA,2025-07-24,
