Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
82309,DOMÓTICA,FLORES,,,,
82310,78.014.159-K,FMINTEGRAL,SPA,2025-07-24,,
VENTAS,Y,SERVICIOS,,,,
82311,77.360.128-3,2025-07-24,,,,
82312,96.998.260-9,MOLINERA,AZAPA,S,A,2025-07-24
82313,77.849.173-7,2025-07-24,,,,
GASFITERIA,Y,SERVICIOS,,,,
82314,77.939.034-9,2025-07-24,,,,
82315,77.877.174-8,2025-07-24,,,,
82316,97.023.000-9,CORPBANCA,2025-07-24,,,
82317,77.849.299-7,AMMOT,SPA,2025-07-24,,
SOC,DE,ASESORIAS,Y,,,
82318,77.877.530-1,2025-07-24,,,,
82319,76.877.955-4,2025-07-24,,,,
VESCO,CHILE,LTDA,,,,
