Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.193.511-7,D&amp;P,SPA,2025-07-24,,,
79829,77.931.469-3,2025-07-24,,,,
79830,77.787.692-9,INTEGRAL,SERVICES,CHILE,2025-07-24,
COMERCIAL,LIZANA,RIVERA,,,,
79831,77.193.536-2,2025-07-24,,,,
79832,77.729.419-9,CONSTRUCCIONES,RUIZ,SPA,2025-07-24,
79833,76.772.529-9,ARIDOS,RETCAM,SPA,2025-07-24,
79834,77.193.875-2,GENOX,SOLUTION,CHILE,SPA,2025-07-24
DEMAIN,MULTISERVICIOS,-,,,,
79835,77.729.782-1,2025-07-24,,,,
79836,76.772.596-5,MEDICINAE,SPA,2025-07-24,,
79837,77.788.029-2,TRESBOX,SPA,2025-07-24,,
79838,77.838.929-0,LOCAL78,SPA,2025-07-24,,
