Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
70032,TRANSPORTES,FLOFER,,,,
MM,Ingeniería,y,,,,
70033,76.291.891-9,2025-07-24,,,,
SERVICIOS,Y,SOLUCIONES,,,,
70034,76.860.905-5,2025-07-24,,,,
MEBO,INGENIERÍA,Y,,,,
70035,77.386.092-0,2025-07-24,,,,
70036,77.360.945-4,FUGAS,PRO,SPA,2025-07-24,
GLOBAL,TRADE,CHILE,,,,
70037,76.292.055-7,2025-07-24,,,,
70038,77.291.449-0,TELECOMUNICACIONES,2025-07-24,,,
70039,77.386.497-7,PRODUCTOS,TACTICOS,Y,2025-07-24,
SOCIEDAD,TIMAX,CHILE,,,,
70040,77.878.598-6,2025-07-24,,,,
70041,76.662.814-1,PINTURAS,REY,LIMITADA,2025-07-24,
70042,77.386.558-2,214,STUDIO,SPA,2025-07-24,
