Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.376.805-6,VELASTEGUI,SERVICIOS,2025-07-24,,,
TRANSPORTE,Y,TURISMO,,,,
72020,76.387.066-9,2025-07-24,,,,
72021,77.960.395-4,ALBANI,PAISAJISMO,SPA,2025-07-24,
72022,77.486.719-8,HKS,SECURITY,SPA,2025-07-24,
72023,77.471.231-3,FERROMAC,SPA,2025-07-24,,
HERNANDEZ,Y,PUGA,,,,
72024,77.378.544-9,MECANICA,AUTOMOTRIZ,2025-07-24,,
DAYSE,PATRICIA,SEGUEL,,,,
72025,76.937.810-3,SUAREZ,SERVICIOS,DE,2025-07-24,
72026,77.413.110-8,2025-07-24,,,,
72027,76.387.147-9,Planet,Audiovisual,Ltda.,2025-07-24,
72028,76.954.219-1,ARNALDO,VIVAR,SMITH,E.,2025-07-24
ALIMENTOS,Y,BEBIDAS,,,,
72029,77.376.816-1,2025-07-24,,,,
