Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.187.843-1,BIGO,SOLUCIONES,SPA,2025-07-24,,
68416,77.286.607-0,2025-07-24,,,,
SL,SOLUCIONES,CHILE,,,,
68417,77.327.178-K,2025-07-24,,,,
68418,77.820.626-9,INFORMÁTICOS,Y,TI,2025-07-24,
68419,76.797.550-3,ELQUI,VISION,SPA,2025-07-24,
68420,76.550.905-K,2025-07-24,,,,
DEL,MEDIO,AMBIENTE,,,,
68421,76.221.381-8,PRESTACIONES,MEDICAS,2025-07-24,,
68422,77.188.542-K,MOA-E,LATAM,SPA,2025-07-24,
68423,76.797.181-8,INPOCRU,SPA,2025-07-24,,
68424,76.551.045-7,2025-07-24,,,,
68425,77.327.184-4,LOS,MARTINEZ,LIMITADA,2025-07-24,
