Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.161.731-K,PROYECTO,GYM,SPA,2025-07-24,,
"INGENIERIA,",DOMOTICA,Y,,,,
67358,76.776.745-5,ELECTRONICA,LEANDRO,2025-07-24,,
67359,77.441.643-9,2025-07-24,,,,
SELTEC,INFORMATICA,Y,,,,
67360,77.172.322-5,2025-07-24,,,,
MARTINEZ,NAVARRO,SPA,,,,
JAVIER,URCELAY,TAPIA,,,,
67361,76.183.271-9,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
67362,76.497.769-6,DCG,SYSTEMS,SPA,2025-07-24,
67363,77.264.067-6,2025-07-24,,,,
FARMAGENTE,CHILE,SPA,,,,
67364,77.172.478-7,ASEN,SPA,2025-07-24,,
67365,77.141.507-5,EVENTOS,CRISTIAN,2025-07-24,,
ALBERTO,ARCOS,ARAOS,,,,
67366,77.162.201-1,CONSENTIDO,SPA,2025-07-24,,
67367,76.750.829-8,MKTPROMOCIONA,SPA,2025-07-24,,
