Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.835.915-4,H,Y,F,SPORTS,SPA,2025-07-24
AGENCE,FRANCE,"PRESSE,",,,,
79672,81.463.300-4,2025-07-24,,,,
AGENCIA,EN,CHILE,,,,
79673,77.825.041-1,2025-07-24,,,,
P/R,ECOSISTEMA,DIGITAL,&,,,
79674,77.769.607-6,2025-07-24,,,,
VENTAS,DE,INSUMOS,SPA,,,
79675,81.819.700-4,ACADEMIA,DE,HUMANIDADES,2025-07-24,
79676,77.922.995-5,2025-07-24,,,,
REYES,VERA,E.I.R.L.,,,,
79677,77.769.691-2,COSTA,HORMIGÓN,LIMITADA,2025-07-24,
SOC,PROTECTORA,DE,,,,
79678,82.130.300-1,2025-07-24,,,,
CIEGOS,SANTA,LUCIA,,,,
79679,77.779.336-5,ENVASADORA,DE,AGUA,JOSE,2025-07-24
79680,77.724.984-3,COMERCIAL,D&C,LIMITADA,2025-07-24,
79681,77.756.699-7,CANCHAS,SANVI,SPA,2025-07-24,
79682,77.779.431-0,CORMETAL-MELIPILLA,SPA,2025-07-24,,
