Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
V&V,SERVICIOS,SPA,2025-07-24,,,,
75573,ARDI,INGENIERIA,Y,ARQUITECTURA,SPA,2025-07-24,
75574,EME,SEGURIDAD,LIMITADA,2025-07-24,,,
75575,ASESORIAS,GASTRONOMICAS,SPA,2025-07-24,,,
75576,ASTRO,KINHE,SPA,2025-07-24,,,
75577,CLIMA,SERVICIOS,SPA,2025-07-24,,,
75578,CONSTRUCTORA,SAN,ANTONIO,LIMITADA,2025-07-24,,
77.569.712-,CAFETERIA,Y,SERVICIOS,ALIMENTICIOS,AROMAS,DEL,NORTE
1,FACTORY,SPA,,,,,
75580,AI,CONSULTORES,SPA,2025-07-24,,,
75581,SERGIO,GONZÁLEZ,MELLA,SPA,2025-07-24,,
75582,HM,SERVICE,SPA,2025-07-24,,,
75583,CENTRO,DE,SALUD,INTEGRAL,ARAUCANIA,SPA,2025-07-24
