Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
49315,BARBARA,EDITH,IGNACIA,,,
Asesorias,Tecnicas,y,,,,
49316,76.417.924-2,2025-07-24,,,,
FOX,AUDIO,PRO,,,,
49317,77.975.231-3,2025-07-24,,,,
49318,76.742.848-0,"INMOBILIARIA,",2025-07-24,,,
ASESORÍAS,Y,DISEÑO,DE,,,
49319,76.454.338-6,recatec,spa,2025-07-24,,
49320,77.975.986-5,ELECTRONICA,SAMUEL,2025-07-24,,
SERVICIOS,E,INSUMOS,,,,
49321,76.186.296-0,2025-07-24,,,,
49322,76.456.265-8,AAB,ABOGADOS,SPA,2025-07-24,
49323,76.454.707-1,SOLUTIVA,Estudios,SPA,2025-07-24,
49324,77.168.011-9,2025-07-24,,,,
TECNOLÓGICO,7,TECH,,,,
