Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
38974,CONTROL,DE,,,,
38975,77.716.096-6,ID,VISION,CENTER,SPA,2025-07-24
38976,76.284.932-1,EQUINTEC,SPA.,2025-07-24,,
38977,76.817.494-6,MAURICIO,ANDRES,2025-07-24,,
GONZALEZ,ALARCON,E.I.,,,,
38978,77.691.780-K,MELERO,REYES,E,HIJOS,2025-07-24
38979,77.716.821-5,ASOCIADOS,ABOGADOS,2025-07-24,,
38980,77.691.971-3,2025-07-24,,,,
38981,77.499.081-K,FOLCLÓRICA,MANA,2025-07-24,,
38982,77.692.036-3,SALMAR,SPA,2025-07-24,,
FERRETERIA,LA,OCASION,,,,
38983,77.499.805-5,2025-07-24,,,,
38984,77.717.749-4,PERFOEXPRES,SPA,2025-07-24,,
