Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
100933,SERVICIOS,BORAVENT,,,,
CODOCEO,&,ORDENES,,,,
100934,78.014.466-1,2025-07-24,,,,
100935,78.015.085-8,NÚCLEO,URBANO,SPA,2025-07-24,
100936,78.015.952-9,CONSTRUCTORA,FCR,SPA,2025-07-24,
100937,78.016.436-0,2025-07-24,,,,
M,Y,J,CONSTRUCCIONES,,,
100938,78.016.468-9,2025-07-24,,,,
100939,78.017.669-5,3B,SOLUCIONES,SPA,2025-07-24,
INVERSIONES,ANTUNEZ,&,,,,
100940,78.017.727-6,2025-07-24,,,,
100941,78.018.853-7,BARBOTINA,SPA,2025-07-24,,
100942,78.018.857-K,MI,CAMPO,FELIZ,SPA,2025-07-24
INGENIERA,Y,CLIMA,,,,
100943,78.018.925-8,2025-07-24,,,,
100944,78.019.417-0,V&M,INVERSIONES,SPA,2025-07-24,
