Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.281.919-6,MYTHIC,STUDIO,SPA,2025-07-24,,
SUBIABRE,Y,SANCHEZ,,,,
69841,77.263.060-3,INGENIEROS,ASOCIADOS,2025-07-24,,
69842,77.348.939-4,2025-07-24,,,,
69843,77.380.263-7,VEMJOFE,SPA,2025-07-24,,
69844,77.263.625-3,2025-07-24,,,,
LOS,PIMOS,SPA,,,,
69845,77.349.149-6,MABEL,PEREIRA,2025-07-24,,
69846,77.380.354-4,PORTAL,ANDES,SPA,2025-07-24,
69847,77.263.829-9,OWL,FILMS,SPA,2025-07-24,
69848,77.284.959-1,2025-07-24,,,,
69849,76.286.291-3,2025-07-24,,,,
69850,77.571.563-4,MONTE,OLIMPO,SPA,2025-07-24,
