Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.826.164-4,ENRIQUE,VERA,BASAEZ,E.,2025-07-24,
81154,77.274.508-7,2025-07-24,,,,
81155,77.847.983-4,2025-07-24,,,,
81156,76.828.041-K,HENRIQUEZ,EMPRESA,2025-07-24,,
SERVICIOS,EN,EL,,,,
81157,77.275.213-K,2025-07-24,,,,
81158,77.848.112-K,CANALES,SPA,2025-07-24,,
81159,77.793.363-9,RED,LAGOS,SPA,2025-07-24,
81160,77.893.944-4,OYANEDER,SPA,2025-07-24,,
81161,77.888.532-8,2025-07-24,,,,
81162,77.823.254-5,ONE,SERVIS,SPA,2025-07-24,
81163,77.895.221-1,2025-07-24,,,,
TRANSPORTES,RAHM,SPA,,,,
