Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
77.702.455-8,VETERINARIOS,REJA,2025-07-24,,,,
78466,77.662.487-K,EMPRESA,L,Y,V,SPA,2025-07-24
78467,77.707.143-2,2025-07-24,,,,,
78468,77.721.682-1,CRISMA,SPA,2025-07-24,,,
78469,77.707.543-8,TGL,SPA,2025-07-24,,,
78470,77.786.751-2,2025-07-24,,,,,
78471,77.662.927-8,ROOM,D,SPA,2025-07-24,,
78472,77.781.196-7,AGUA,VAINILLA,SPA,2025-07-24,,
78473,77.702.708-5,2025-07-24,,,,,
78474,77.781.201-7,2025-07-24,,,,,
78475,76.714.972-7,2025-07-24,,,,,
