Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.055.486-K,CONSTANZA,PARRA,2025-07-24,,,
83203,76.919.872-5,2025-07-24,,,,
83204,77.973.956-2,ASESORIA,MAKE,IT,2025-07-24,
ZEKA,INGENIERIA,EN,,,,
83205,76.920.389-3,2025-07-24,,,,
FULLMEDICAL,EQUIPOS,E,,,,
83206,77.924.318-4,2025-07-24,,,,
INSUMOS,MEDICOS,SPA,,,,
83207,78.055.708-7,MÓNICA,ELIZABETH,2025-07-24,,
83208,77.417.844-9,2025-07-24,,,,
VASQUEZ,FUENTES,E.I.R.,,,,
83209,77.934.325-1,ROVIMAT,SPA,2025-07-24,,
SERVICIOS,Y,ASESORIAS,,,,
83210,77.974.042-0,2025-07-24,,,,
83211,77.417.995-K,2025-07-24,,,,
83212,77.934.351-0,COMERCIAL,MIGLO,SPA,2025-07-24,
