Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.346.285-2,VENTAS,COTILLON,J&B,2025-07-24,,
95850,77.870.820-5,ASESORIAS,OTEDUC,2025-07-24,,
95851,77.871.067-6,EL,ARAUCANO,SPA,2025-07-24,
95852,77.871.213-K,MGO,MEDIOS,SPA,2025-07-24,
95853,77.871.744-1,2025-07-24,,,,
MEDICAL,RED,SPA,,,,
95854,77.872.215-1,CLIMATECH,SPA,2025-07-24,,
95855,77.346.758-7,HOGAR,SEGURO,24/7,SPA,2025-07-24
95856,77.347.456-7,ELECTRIRIEGO,SPA,2025-07-24,,
SOC,ISLA,CAGUACH,,,,
95857,77.872.250-K,2025-07-24,,,,
95858,77.347.926-7,INGENIO,HOGAR,SPA,2025-07-24,
95859,77.348.570-4,2025-07-24,,,,
