Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
AMBIENTALES,P,&,P,SPA,,
86244,78.066.307-3,MV,SPRODING,SPA,2025-07-24,
86245,78.759.340-2,2025-07-24,,,,
86246,77.027.648-9,2025-07-24,,,,
86247,78.122.477-4,LOS,PANITAS,SPA,2025-07-24,
86248,78.041.574-6,AOMG,GROUP,SPA,2025-07-24,
86249,78.005.362-3,CONSTRUCCIONES,Y,2025-07-24,,
LIMPIEZA,VALDIVIA,SPA,,,,
86250,78.123.435-4,MATIFER,SPA,2025-07-24,,
M,&,C,SERVICIOS,DE,,
86251,77.602.486-4,INFRAESTRUCTURAS,2025-07-24,,,
86252,78.005.474-3,2025-07-24,,,,
86253,78.067.364-8,2025-07-24,,,,
