Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.035.762-2,SAN,FRANCIS,SPA,2025-07-24,,
97164,77.612.167-3,INSUMOS,PARA,LA,2025-07-24,
97165,77.612.168-1,Y,SERVICIOS,DE,2025-07-24,
97166,78.035.775-4,INVERSIONES,MARO,SPA,2025-07-24,
PAMELA,ANDREA,FARIAS,,,,
97167,78.035.797-5,BAIARDI,RESTAURANTE,E.,2025-07-24,
97168,78.035.803-3,VICMA,SPA,2025-07-24,,
97169,78.037.716-K,LLANOS,BIZAMA,2025-07-24,,
97170,78.037.793-3,2025-07-24,,,,
97171,78.038.843-9,CAROLINA,BELMAR,2025-07-24,,
97172,77.612.679-9,2025-07-24,,,,
DE,ATENCIÓN,DE,,,,
ENFERMERÍA,EN,INSTITU,,,,
97173,78.039.386-6,2025-07-24,,,,
