Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.565.206-5,AS,TECH,SPA,2025-07-24,,
52799,76.662.328-K,2025-07-24,,,,
52800,76.612.295-7,2025-07-24,,,,
52801,77.265.676-9,2025-07-24,,,,
52802,76.682.272-K,FACESALUD,SPA,2025-07-24,,
52803,77.910.459-1,2025-07-24,,,,
52804,76.890.712-9,INGENITRA,SPA,2025-07-24,,
52805,78.071.922-2,2025-07-24,,,,
52806,77.910.571-7,KAWÉSK,SPA,2025-07-24,,
52807,76.683.150-8,2025-07-24,,,,
BOMBAS,Y,MAQUINARIAS,,,,
52808,78.072.299-1,2025-07-24,,,,
PASTELERÍA,KARIN,SPA,,,,
