Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.516.791-4,TRANSPORTES,VERGARA,2025-07-24,,,
51979,19.135.357-9,2025-07-24,,,,
51980,76.564.600-6,DE,SERVICIOS,MEDICOS,2025-07-24,
ACEVEDO,Y,REYES,SPA,,,
51981,76.517.192-K,INGENIERIA,BUENA,VISTA,2025-07-24,
51982,76.640.411-1,BOULDER,SPA,2025-07-24,,
51983,72.512.900-9,2025-07-24,,,,
51984,76.565.064-K,GALLO,PIPE,SpA,2025-07-24,
VILLAR,Y,GONZALEZ,,,,
51985,76.262.193-2,SERVICIOS,MEDICOS,2025-07-24,,
51986,76.847.811-2,2025-07-24,,,,
SOTO,ROSALES,EIRL,,,,
51987,73.353.600-4,FUND,DISTONIA,2025-07-24,,
51988,76.566.061-0,TECNOLÓGICAS,2025-07-24,,,
