Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
59445,ELECTRONICA,EN,,,,
59446,76.360.798-4,2025-07-24,,,,
COMERCIAL,Y,AGRICOLA,,,,
59447,76.859.494-5,2025-07-24,,,,
59448,76.867.149-4,2025-07-24,,,,
CORTES,ZULETA,E.I.R.L.,,,,
59449,81.323.800-4,2025-07-24,,,,
GRUPO,VERDES,INNOVA,,,,
59450,76.947.159-6,2025-07-24,,,,
59451,77.467.812-3,2025-07-24,,,,
INST,CHILENO,FRANCES,,,,
59452,81.414.200-0,2025-07-24,,,,
59453,76.361.538-3,FENIX,SPA,2025-07-24,,
59454,76.125.533-9,Medialuna,Producciones,2025-07-24,,
59455,76.947.596-6,AGENCIAS,DE,NOTICIAS,Y,2025-07-24
